,True_Gender_Label,Model1_Predictions,Model2_Predictions,Model3_Predictions,Model4_Predictions
1146,1,1,1,1,1
1147,1,1,1,1,0
1148,0,0,0,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
1152,1,1,1,1,1
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,1,1,1,1,1
1156,0,0,0,0,0
1157,0,0,0,0,0
1158,1,1,1,1,0
1159,1,1,1,1,1
1160,1,1,1,1,1
1161,0,0,0,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,1,1,1,1,1
1165,0,0,0,0,0
1166,1,1,1,1,1
1167,1,1,1,1,1
1168,1,1,1,1,1
1169,0,0,0,0,0
1170,1,1,1,1,1
1171,1,1,1,1,1
1172,0,0,0,0,0
1173,1,1,1,1,1
1174,1,1,1,1,1
1175,1,1,0,1,1
1176,1,1,1,1,1
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,0,0,0
1180,0,0,0,0,0
1181,1,1,1,1,1
1182,1,1,0,1,1
1183,0,0,0,0,0
1184,0,0,0,0,0
1185,1,1,1,1,1
1186,0,0,0,0,0
1187,1,1,1,1,1
1188,0,0,0,0,0
1189,0,0,0,0,0
1190,1,1,1,1,1
1191,0,0,0,0,0
1192,0,0,0,0,0
1193,1,1,1,1,1
1194,0,0,0,0,0
1195,0,0,0,0,0
1196,1,1,1,1,1
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,1,1,1,1,1
1200,0,0,0,0,1
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,0,0,0
1207,0,0,0,0,0
1208,1,1,0,1,1
1209,0,0,0,0,0
1210,0,0,0,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,0
1214,1,1,1,1,1
1215,0,0,0,0,0
1216,0,0,0,0,0
1217,1,1,1,1,1
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,1,1,1,1,1
1221,1,1,1,1,1
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,0,0,0,0,1
1225,1,1,1,1,1
1226,1,1,1,1,1
1227,0,0,0,0,0
1228,1,1,1,1,1
1229,1,1,1,1,1
1230,0,0,0,0,0
1231,0,0,0,0,0
1232,0,0,0,0,0
1233,1,1,0,1,1
1234,1,1,1,1,1
1235,1,1,1,1,0
1236,0,0,0,0,0
1237,0,0,0,0,0
1238,0,0,0,0,0
1239,1,1,1,1,1
1240,1,1,1,1,1
1241,1,1,1,1,1
1242,1,1,1,1,1
1243,1,1,1,1,1
1244,1,1,1,1,1
1245,1,1,1,1,0
1246,1,1,1,1,1
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,1,1,1,1,1
1250,1,1,1,1,1
1251,0,0,0,0,0
1252,1,1,1,1,1
1253,1,1,1,1,1
1254,1,1,1,1,1
1255,0,0,0,0,0
1256,0,0,0,0,0
1257,0,0,0,0,1
1258,1,1,1,1,1
1259,0,0,0,0,0
1260,0,0,0,0,0
1261,0,0,0,0,0
1262,1,1,1,1,1
1263,1,1,1,1,1
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,1,1,1,1,1
1267,1,1,1,1,1
1268,0,0,0,0,0
1269,0,0,0,0,0
1270,1,1,1,1,1
1271,1,1,1,1,1
1272,0,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,1,1,1,1,1
1278,0,0,0,0,0
1279,0,0,0,0,0
1280,0,0,0,0,0
1281,1,1,1,1,1
1282,1,1,1,1,1
1283,0,1,1,0,0
1284,1,1,1,1,1
1285,0,0,0,0,0
1286,0,0,0,0,0
1287,0,0,0,0,0
1288,0,0,0,0,0
1289,1,1,1,1,1
1290,1,1,1,1,1
1291,0,0,0,0,0
1292,0,0,0,0,0
1293,1,1,1,1,1
1294,0,0,0,0,0
1295,0,0,0,0,0
1296,1,0,1,1,1
1297,1,0,1,1,1
1298,1,1,1,1,1
1299,1,1,1,1,1
1300,0,0,0,0,0
1301,1,1,1,1,0
1302,0,0,0,0,0
1303,1,1,1,1,1
1304,0,0,0,0,0
1305,0,0,0,0,0
1306,0,0,0,0,0
1307,1,1,1,1,1
1308,1,1,1,0,1
1309,1,1,1,1,1
1310,0,1,0,0,0
1311,0,0,0,0,0
1312,1,1,1,1,1
1313,1,1,1,1,1
1314,0,0,0,0,0
1315,0,0,0,0,0
1316,1,1,1,1,1
1317,1,1,1,1,1
1318,0,0,0,0,0
1319,1,1,1,1,1
1320,0,0,0,0,0
1321,0,0,0,0,0
1322,0,0,0,0,0
1323,0,0,0,0,0
1324,0,0,0,0,0
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0,0
1328,1,1,1,1,1
1329,1,1,1,1,1
1330,1,1,1,1,1
1331,1,1,1,1,1
1332,1,0,1,1,1
1333,1,1,1,1,1
1334,1,1,1,1,0
1335,1,1,1,1,1
1336,0,0,0,0,0
1337,0,0,0,0,0
1338,1,1,1,1,1
1339,0,0,0,0,0
1340,1,1,1,1,1
1341,1,1,1,1,1
1342,1,1,1,1,1
1343,0,0,0,0,0
1344,0,0,0,0,0
1345,1,1,1,1,1
1346,1,1,1,1,1
1347,1,1,1,1,1
1348,0,0,0,0,0
1349,1,1,1,1,1
1350,1,1,1,1,1
1351,0,0,0,0,0
1352,1,1,1,1,0
1353,0,0,0,0,0
1354,1,1,1,0,0
1355,0,0,0,0,0
1356,1,1,1,1,1
1357,0,0,0,0,0
1358,1,0,1,1,0
1359,1,1,1,1,1
1360,0,0,0,0,0
1361,1,1,1,1,1
1362,1,1,1,1,1
1363,1,1,1,1,1
1364,0,0,0,0,0
1365,0,0,0,0,0
1366,1,1,1,1,1
1367,0,0,0,0,0
1368,0,0,0,0,0
1369,1,1,1,1,1
1370,0,0,0,0,0
1371,0,0,0,0,0
1372,1,1,1,1,1
1373,1,1,1,1,1
1374,1,1,1,1,1
1375,0,0,0,0,0
1376,0,0,0,0,0
1377,0,0,0,0,0
1378,1,1,1,1,1
1379,0,0,0,0,0
1380,0,0,0,0,0
1381,1,1,1,1,1
1382,1,1,1,1,1
1383,0,0,0,0,0
1384,1,1,1,1,1
1385,1,1,1,1,1
1386,1,1,1,1,1
1387,1,1,1,1,1
1388,1,1,1,1,1
1389,0,0,0,0,0
1390,0,0,0,0,0
1391,1,1,1,1,1
1392,1,1,0,1,1
1393,0,0,0,0,0
1394,0,0,0,0,0
1395,0,0,0,0,0
1396,0,0,0,0,0
1397,0,0,0,0,0
1398,0,0,0,0,0
1399,1,1,1,1,1
1400,0,0,0,0,0
1401,0,0,0,0,0
1402,1,1,1,1,1
1403,1,1,1,1,1
1404,1,1,1,1,1
1405,1,1,1,1,1
1406,1,1,1,1,1
1407,1,1,1,1,1
1408,1,1,1,1,1
1409,1,1,1,1,1
1410,0,0,0,0,0
1411,1,1,1,1,1
1412,0,0,0,0,0
1413,1,1,1,1,1
1414,1,1,0,1,1
1415,1,1,1,1,1
1416,1,1,1,1,1
1417,0,0,0,0,0
1418,0,0,0,0,0
1419,1,1,1,1,1
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,1,1,1,1,0
1423,0,0,0,0,0
1424,0,0,0,0,0
1425,1,1,0,1,1
1426,0,0,0,0,0
1427,0,0,0,0,0
1428,0,0,0,0,0
1429,0,0,0,0,0
1430,0,0,0,0,0
1431,0,0,0,0,0
1432,0,0,0,0,0
1433,1,1,1,1,1
1434,0,0,0,0,0
1435,0,0,0,0,0
1436,1,1,1,1,1
1437,0,0,0,0,0
1438,1,1,1,1,0
1439,0,0,0,0,0
1440,0,0,0,0,0
1441,0,0,0,0,0
1442,1,1,1,1,1
1443,1,1,1,1,1
1444,0,0,0,0,0
1445,0,0,0,0,0
1446,1,1,1,1,1
1447,0,0,0,0,0
1448,1,1,1,1,1
1449,1,1,1,1,1
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,0,0,0,0,0
1453,1,1,1,1,1
1454,1,1,1,1,1
1455,1,1,1,1,1
1456,1,1,1,1,1
1457,0,0,0,0,0
1458,0,0,0,0,0
1459,0,0,0,0,0
1460,0,0,0,0,0
1461,1,1,1,1,1
1462,0,0,0,0,0
1463,0,0,0,0,0
1464,0,0,0,0,0
1465,0,0,0,0,0
1466,0,0,0,0,0
1467,1,1,1,1,1
1468,1,1,1,1,1
1469,0,0,0,0,0
1470,0,0,0,0,0
1471,1,1,1,1,1
1472,1,1,1,1,1
1473,0,0,0,0,0
1474,1,1,1,1,1
1475,0,0,0,0,0
1476,0,0,0,0,0
1477,1,1,1,1,1
1478,0,0,0,0,0
1479,0,0,0,0,0
1480,1,1,1,1,1
1481,0,0,0,0,1
1482,0,0,0,0,0
1483,1,1,1,1,1
1484,1,1,1,1,1
1485,1,1,1,1,1
1486,1,1,1,1,1
1487,0,0,0,0,0
1488,1,1,1,1,1
1489,0,0,0,0,0
1490,0,0,0,0,1
1491,0,0,0,0,0
1492,0,0,0,0,0
1493,1,1,1,1,0
1494,1,1,1,1,1
1495,1,1,0,1,1
1496,1,1,1,1,1
1497,1,1,1,1,1
1498,1,1,1,1,1
1499,1,1,1,1,1
1500,1,1,0,1,1
1501,1,1,1,1,1
1502,0,0,0,0,0
1503,0,0,0,0,0
1504,0,0,0,0,0
1505,0,0,0,0,0
1506,0,0,0,0,0
1507,0,0,0,0,0
1508,0,0,0,0,0
1509,1,1,1,1,1
1510,0,0,0,0,0
1511,0,1,0,1,0
1512,0,0,0,0,0
1513,1,1,1,1,1
1514,0,0,0,0,0
1515,0,0,0,0,0
1516,0,0,0,0,0
1517,1,1,1,1,1
1518,0,1,0,0,0
1519,0,0,1,0,1
1520,0,0,0,0,0
1521,0,0,0,0,0
1522,0,0,0,0,0
1523,0,0,0,0,0
1524,0,0,0,0,0
1525,0,0,0,0,0
1526,0,0,0,0,0
1527,0,0,0,0,0
1528,1,1,1,1,1
1529,1,1,1,1,1
1530,0,0,0,0,0
1531,1,1,1,1,1
1532,0,0,0,0,0
1533,0,0,0,0,0
1534,0,0,0,0,0
1535,1,1,1,1,1
1536,1,1,1,1,1
1537,1,1,1,1,1
1538,1,1,1,1,1
1539,0,0,0,0,0
1540,1,1,1,1,1
1541,1,1,1,1,1
1542,0,0,0,0,0
1543,1,1,1,1,1
1544,1,1,1,1,1
1545,0,0,0,0,0
1546,0,0,0,0,0
1547,0,0,0,0,0
1548,0,0,0,0,0
1549,1,1,1,1,1
1550,0,0,0,0,1
1551,1,1,1,1,1
1552,1,1,0,1,1
1553,0,0,0,0,0
1554,1,1,1,1,1
1555,1,1,1,1,1
1556,0,0,0,0,0
1557,1,1,1,1,1
1558,1,1,1,1,1
1559,0,0,0,0,0
1560,0,0,0,0,0
1561,1,1,1,1,1
1562,1,1,1,1,1
1563,0,0,0,0,0
1564,1,1,1,1,1
1565,0,0,0,0,0
1566,0,0,0,0,0
1567,1,1,1,1,1
1568,0,0,0,0,0
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,0,0,0,0,0
1572,1,1,1,1,1
1573,0,0,0,0,0
1574,0,0,0,0,0
1575,0,0,0,0,0
1576,0,0,0,0,0
1577,1,1,1,1,1
1578,1,1,1,1,0
1579,0,0,0,0,0
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,0,0,0,0
1584,1,1,1,1,1
1585,0,0,0,0,0
1586,0,0,0,0,0
1587,1,1,1,1,1
1588,0,0,0,0,0
1589,0,0,0,0,0
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0,0,0
1593,1,1,1,1,1
1594,0,0,0,0,0
1595,1,1,1,1,1
1596,1,1,1,1,1
1597,0,0,0,0,0
1598,1,1,1,1,1
1599,1,1,1,1,1
1600,1,1,0,1,1
1601,1,1,0,1,1
1602,0,0,0,0,0
1603,1,1,0,1,1
1604,0,0,0,0,0
1605,1,1,1,1,1
1606,0,0,0,0,0
1607,0,0,0,0,0
1608,0,0,0,0,0
1609,1,1,1,1,1
1610,0,0,0,0,0
1611,1,1,1,1,1
1612,0,1,0,0,0
1613,0,0,0,0,0
1614,1,1,1,1,1
1615,1,1,1,1,1
1616,0,0,0,0,0
1617,1,0,1,0,1
1618,1,1,1,1,1
1619,0,0,0,0,0
1620,1,1,1,1,1
1621,1,1,1,1,1
1622,1,1,1,1,1
1623,0,0,0,0,0
1624,0,0,0,0,0
1625,0,0,0,0,0
1626,0,0,0,0,0
1627,1,1,1,1,1
1628,1,1,1,1,1
1629,1,1,1,1,1
1630,0,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,1,1,1,1,1
1634,1,1,1,1,1
1635,0,0,0,0,0
1636,1,1,1,1,1
1637,1,1,1,1,1
1638,1,1,1,1,1
1639,0,0,0,0,0
1640,0,0,0,0,0
1641,0,0,0,0,0
1642,0,0,0,0,0
1643,1,1,1,1,1
1644,1,1,1,1,1
1645,1,1,1,1,1
1646,1,1,0,1,1
1647,1,1,0,1,1
1648,0,0,0,0,0
1649,0,0,0,0,0
1650,0,0,0,0,0
1651,0,0,0,0,0
1652,1,1,1,1,1
1653,1,1,1,1,1
1654,0,0,0,0,0
1655,1,1,1,1,1
1656,0,0,0,0,0
1657,1,1,1,1,1
1658,1,0,1,1,1
1659,0,0,0,0,0
1660,1,0,1,1,1
1661,1,1,1,1,1
1662,1,1,1,1,1
1663,0,0,0,0,0
1664,1,1,1,1,1
1665,0,0,0,0,0
1666,0,0,0,0,0
1667,0,0,0,0,0
1668,0,0,0,0,0
1669,0,0,0,0,0
1670,0,0,0,0,0
1671,0,0,0,0,0
1672,0,0,0,0,0
1673,1,0,1,1,1
1674,1,1,1,1,1
1675,1,1,1,1,1
1676,1,1,1,1,1
1677,1,1,1,1,1
1678,1,1,1,1,1
1679,1,1,1,1,1
1680,1,1,1,1,1
1681,1,0,1,0,1
1682,0,0,0,0,0
1683,0,0,0,0,1
1684,0,1,1,0,0
1685,1,1,1,1,1
1686,1,1,1,1,1
1687,0,0,0,0,0
1688,0,0,0,0,0
1689,0,0,0,0,0
1690,1,1,1,1,1
1691,1,1,1,1,1
1692,1,1,1,1,1
1693,1,1,1,1,1
1694,1,1,1,1,1
1695,0,0,0,0,0
1696,1,1,1,1,1
1697,0,0,0,0,0
1698,0,0,0,0,0
1699,1,1,1,1,1
1700,0,0,0,0,0
1701,1,1,1,1,1
1702,1,1,1,0,1
1703,1,1,1,1,1
1704,0,0,0,0,0
1705,1,1,1,1,0
1706,1,1,1,1,1
1707,1,1,1,1,1
1708,0,0,0,0,0
1709,0,0,0,0,0
1710,1,1,1,1,1
1711,1,0,1,1,1
1712,0,0,0,0,0
1713,0,0,0,0,0
1714,0,0,0,0,0
1715,0,0,0,0,0
1716,0,0,0,0,0
1717,0,0,0,0,0
1718,0,0,0,0,0
1719,1,1,1,1,1
1720,1,1,1,1,1
1721,0,0,0,0,0
1722,0,0,0,0,0
1723,0,0,0,0,0
1724,1,1,1,1,1
1725,0,0,0,0,0
1726,1,1,1,1,1
1727,1,1,1,1,1
1728,1,1,1,1,1
1729,1,1,1,1,1
1730,1,1,1,1,1
1731,1,1,1,1,1
1732,1,1,1,1,1
1733,0,0,0,0,0
1734,0,0,0,0,0
1735,1,1,1,1,1
1736,1,1,1,1,1
1737,1,1,1,1,1
1738,0,0,0,0,0
1739,0,0,0,0,0
1740,1,1,1,1,1
1741,0,0,0,0,0
1742,0,0,0,0,0
1743,0,0,0,0,0
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,0,0,0,0,0
1747,1,1,1,1,1
1748,1,1,1,1,1
1749,1,1,1,1,0
1750,1,1,1,1,1
1751,0,0,0,0,0
1752,0,0,0,0,0
1753,0,0,0,0,0
1754,0,0,0,0,0
1755,0,0,0,0,0
1756,0,0,0,0,0
1757,1,1,1,1,1
1758,0,0,0,0,0
1759,1,1,1,1,1
1760,0,0,0,0,0
1761,0,0,0,0,0
1762,0,0,0,0,0
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,1,1,1,1,1
1766,0,0,0,0,0
1767,1,1,1,1,1
1768,0,0,0,0,0
1769,0,0,0,0,0
1770,1,1,1,1,1
1771,1,1,1,1,1
1772,1,0,1,0,1
1773,0,0,0,1,0
1774,0,0,0,0,0
1775,0,0,0,0,0
1776,0,0,0,0,0
1777,0,0,0,0,0
1778,1,1,1,1,1
1779,1,1,1,1,1
1780,0,0,0,0,0
1781,0,0,0,0,0
1782,1,1,1,1,1
1783,0,0,0,0,0
1784,0,0,0,0,0
1785,0,0,0,0,0
1786,1,1,1,1,1
1787,0,0,0,0,0
1788,1,1,1,1,1
1789,0,0,0,0,0
1790,1,1,1,1,1
1791,1,1,1,1,1
1792,1,1,1,1,1
1793,1,1,1,1,0
1794,0,0,0,0,0
1795,0,0,0,0,0
1796,1,1,1,1,1
1797,1,1,1,1,1
1798,1,1,1,1,1
1799,1,1,1,1,1
1800,1,1,1,1,1
1801,1,1,1,1,1
1802,0,0,0,0,0
1803,0,0,0,0,0
1804,0,0,0,0,0
1805,0,0,0,0,0
1806,1,1,1,1,1
1807,0,0,0,0,0
1808,1,1,1,1,1
1809,0,0,0,0,0
1810,1,1,1,1,1
1811,0,0,0,0,0
1812,1,1,1,1,1
1813,1,1,1,1,1
1814,1,1,1,0,1
1815,1,1,1,1,1
1816,1,1,1,1,1
1817,0,0,0,0,0
1818,0,0,0,0,0
1819,1,1,1,1,1
1820,0,0,0,0,0
1821,1,1,1,1,1
1822,0,0,0,0,0
1823,0,0,0,0,0
1824,0,0,0,0,0
1825,0,0,0,0,0
1826,0,0,0,0,0
1827,0,0,0,0,0
1828,0,0,0,0,0
1829,0,0,0,0,0
1830,0,0,0,0,0
1831,0,0,0,0,0
1832,1,1,1,1,1
1833,1,1,1,1,1
1834,1,0,1,1,0
1835,0,0,0,0,0
1836,0,0,0,0,0
1837,1,1,1,1,1
1838,0,0,0,0,0
1839,1,1,1,1,1
1840,0,0,0,0,0
1841,1,1,1,1,1
1842,0,0,0,0,0
1843,0,0,0,0,0
1844,0,0,0,0,0
1845,1,1,1,1,1
1846,1,1,1,1,1
1847,1,1,1,1,0
1848,1,1,1,1,0
1849,0,0,0,0,0
1850,0,0,0,1,0
1851,1,1,1,1,1
1852,0,0,0,0,0
1853,1,1,1,1,1
1854,1,1,1,1,1
1855,0,0,0,0,0
1856,1,1,1,1,1
1857,0,0,0,0,0
1858,0,0,0,0,0
1859,0,0,0,0,0
1860,1,1,1,1,1
1861,1,1,1,1,1
1862,1,1,1,1,1
1863,1,1,1,1,1
1864,0,0,0,0,0
1865,1,1,1,1,1
1866,0,0,0,0,0
1867,0,0,0,0,0
1868,1,1,1,1,1
1869,1,1,1,1,1
1870,0,0,0,0,0
1871,1,1,1,1,1
1872,0,0,0,0,0
1873,1,1,1,1,1
1874,0,0,0,0,0
1875,1,1,1,1,1
1876,1,1,1,1,1
1877,1,1,1,1,1
1878,1,1,1,1,1
1879,0,0,0,0,0
1880,1,1,1,1,1
1881,1,1,1,1,1
1882,1,1,1,1,1
1883,1,1,1,1,1
1884,0,0,0,0,0
1885,1,1,1,1,1
1886,1,1,1,1,1
1887,0,0,0,0,0
1888,0,0,0,0,0
1889,1,1,1,1,1
1890,0,0,0,0,0
1891,1,1,1,1,1
1892,1,1,1,1,1
1893,0,0,0,0,0
1894,0,0,0,0,0
1895,1,1,1,1,1
1896,1,1,1,1,1
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,0
1900,0,0,0,0,0
1901,1,1,1,1,1
1902,1,1,1,1,1
1903,1,1,1,1,1
1904,0,0,0,0,0
1905,0,0,0,0,0
1906,0,0,0,0,0
1907,0,0,0,0,0
1908,0,0,0,0,0
1909,1,1,1,1,1
1910,1,1,0,1,1
1911,0,0,0,0,0
1912,0,0,0,0,0
1913,0,0,0,0,0
1914,1,1,1,1,1
1915,1,1,1,1,1
1916,0,0,0,0,0
1917,0,0,0,0,0
1918,1,1,1,1,1
1919,0,0,0,0,0
1920,1,1,1,1,1
1921,0,0,0,0,0
1922,0,0,0,0,0
1923,0,0,0,0,0
1924,1,1,1,1,1
1925,1,1,1,1,0
1926,1,1,1,1,1
1927,1,1,1,1,1
1928,1,1,1,1,1
1929,0,0,0,0,0
1930,1,1,1,1,1
1931,1,1,1,1,1
1932,0,0,0,0,0
1933,0,0,0,0,0
1934,1,0,1,1,1
1935,0,0,0,0,0
1936,0,0,0,0,0
1937,0,0,1,0,0
1938,0,0,0,0,0
1939,0,0,0,0,0
1940,0,0,0,0,0
1941,0,0,0,0,0
1942,1,1,1,1,1
1943,1,1,1,1,1
1944,0,0,0,0,0
1945,0,0,0,0,0
1946,1,1,1,1,1
1947,1,1,1,1,1
1948,1,1,1,1,1
1949,1,1,1,1,1
1950,1,1,1,1,1
1951,0,0,0,0,0
1952,0,0,0,1,0
1953,0,0,0,1,0
1954,0,0,0,0,0
1955,1,1,1,0,1
1956,0,0,0,0,0
1957,0,0,0,0,0
1958,1,1,1,1,1
1959,1,1,1,1,1
1960,0,0,0,0,0
1961,0,0,0,0,0
1962,0,0,0,0,0
1963,0,0,0,0,0
1964,1,0,1,1,0
1965,1,1,1,1,1
1966,1,1,1,1,1
1967,1,1,1,1,1
1968,0,0,0,0,0
1969,0,0,0,0,0
1970,0,0,0,0,0
1971,1,1,1,1,1
1972,1,1,1,1,1
1973,0,0,0,0,0
1974,0,0,0,0,0
1975,0,0,0,0,0
1976,1,1,1,1,1
1977,1,1,1,1,1
1978,0,0,0,0,0
1979,0,0,0,0,0
1980,0,0,0,0,0
1981,0,0,0,0,0
1982,1,1,1,1,1
1983,0,0,0,0,0
1984,0,0,0,0,0
1985,0,0,0,0,0
1986,0,0,0,0,0
1987,1,1,1,1,1
1988,0,0,0,0,0
1989,1,1,1,1,1
1990,0,0,0,0,0
1991,1,1,1,1,1
1992,0,0,0,0,0
1993,0,0,0,0,0
1994,0,0,0,0,0
1995,1,1,1,1,1
1996,1,1,1,1,1
1997,0,0,0,0,0
1998,0,0,0,0,0
1999,1,1,1,1,1
2000,0,0,0,0,0
2001,0,0,0,0,0
2002,1,1,1,1,1
2003,1,1,0,1,0
2004,1,1,1,1,1
2005,0,0,0,0,0
2006,0,0,0,0,0
2007,1,1,1,1,1
2008,1,0,1,1,1
2009,1,1,1,1,1
2010,0,0,0,0,0
2011,0,0,0,0,0
2012,0,0,0,0,0
2013,1,1,1,1,1
2014,1,1,1,1,1
2015,1,1,1,1,1
2016,0,0,0,0,0
2017,0,0,0,0,0
2018,0,0,0,0,0
2019,0,0,0,0,0
2020,1,1,1,1,1
2021,0,0,0,0,0
2022,1,1,1,1,1
2023,0,0,0,0,0
2024,1,1,1,1,1
2025,1,1,1,1,1
2026,1,1,1,1,1
2027,0,0,0,0,0
2028,0,0,0,0,0
2029,1,1,1,1,1
2030,0,0,0,0,0
2031,1,1,1,0,1
2032,0,0,0,0,0
2033,0,0,0,0,0
2034,0,0,0,0,0
2035,0,0,0,0,0
2036,1,1,1,1,1
2037,0,0,0,0,0
2038,0,0,0,0,0
2039,1,1,1,0,1
2040,1,1,1,1,1
2041,0,0,0,0,0
2042,0,0,0,0,0
2043,1,0,1,1,1
2044,0,0,0,0,0
2045,1,1,1,1,1
2046,0,0,0,0,0
2047,1,1,1,1,1
2048,0,0,0,0,0
2049,1,1,1,1,0
2050,0,0,0,0,0
2051,1,1,1,1,1
2052,0,0,0,0,0
2053,1,1,1,1,1
2054,0,0,0,0,0
2055,1,1,1,1,1
2056,0,0,0,0,0
2057,1,1,1,1,0
2058,1,1,1,1,1
2059,0,0,0,0,0
2060,0,0,0,0,0
2061,0,0,0,0,0
2062,0,0,0,0,0
2063,1,1,1,1,1
2064,0,0,0,0,0
2065,0,0,0,0,0
2066,1,1,1,1,1
2067,1,1,1,1,1
2068,1,1,1,1,1
2069,0,0,0,0,0
2070,0,0,0,0,0
2071,1,1,1,0,0
2072,0,0,0,0,0
2073,0,0,0,0,0
2074,1,1,1,1,1
2075,1,1,1,1,1
2076,1,1,1,1,1
2077,0,0,0,0,0
2078,0,0,0,0,0
2079,0,0,0,0,0
2080,1,1,1,1,1
2081,1,1,1,1,1
2082,1,1,1,1,1
2083,0,0,0,0,0
2084,0,0,0,0,0
2085,0,0,0,0,1
2086,0,0,0,0,0
2087,0,0,0,0,0
2088,1,1,1,1,1
2089,0,0,0,0,0
2090,1,1,1,1,1
2091,1,1,1,1,1
2092,0,0,0,0,0
2093,0,0,0,0,0
2094,1,1,0,0,0
2095,1,1,1,1,1
2096,0,0,0,0,0
2097,1,1,1,1,1
2098,1,1,1,1,1
2099,1,1,1,1,1
2100,0,0,0,0,0
2101,0,0,0,1,0
2102,1,1,1,1,1
2103,0,0,0,0,0
2104,0,0,0,0,0
2105,0,0,0,0,0
2106,0,0,0,0,0
2107,0,0,0,0,0
2108,1,1,1,1,1
2109,1,1,1,1,1
2110,0,0,0,0,0
2111,0,0,0,0,0
2112,1,1,1,1,1
2113,1,1,1,1,1
2114,1,1,1,1,1
2115,1,1,1,1,1
2116,1,1,1,1,1
2117,0,0,0,0,0
2118,1,1,1,1,1
2119,0,0,0,0,0
2120,0,0,0,0,0
2121,1,1,1,1,1
2122,1,1,1,1,1
2123,1,1,1,1,1
2124,1,0,0,1,1
2125,1,1,1,1,1
2126,1,1,1,1,1
2127,1,1,1,1,1
2128,1,1,1,1,1
2129,0,0,0,0,0
2130,0,0,0,0,1
2131,0,0,0,0,0
2132,1,1,1,1,1
2133,0,0,0,0,0
2134,1,1,1,1,1
2135,1,1,1,1,1
2136,0,0,0,0,0
2137,0,0,0,0,0
2138,0,0,0,0,0
2139,0,0,0,0,0
2140,0,1,0,0,1
2141,1,1,1,1,1
2142,1,1,1,1,1
2143,1,1,1,1,1
2144,0,0,0,0,0
2145,0,0,0,0,0
2146,1,1,1,1,1
2147,1,0,1,0,1
2148,1,1,1,1,1
2149,1,1,1,1,1
2150,1,1,1,1,1
2151,0,0,0,0,0
2152,0,0,0,0,0
2153,1,1,1,1,1
2154,0,0,0,0,0
2155,1,1,1,1,1
2156,1,1,0,1,1
2157,1,1,1,1,1
2158,0,0,0,0,0
2159,0,0,0,0,0
2160,0,0,0,0,0
2161,1,1,1,1,1
2162,1,1,1,1,1
2163,0,0,0,0,0
2164,0,0,0,0,0
2165,0,0,0,0,0
2166,1,1,1,1,1
2167,0,0,0,0,0
2168,1,1,1,1,1
2169,1,1,1,1,1
2170,0,0,0,0,0
2171,0,0,0,0,0
2172,0,0,0,0,0
2173,0,0,0,0,0
2174,0,0,0,0,0
2175,1,1,1,1,1
2176,1,1,1,1,1
2177,0,0,0,0,0
2178,1,1,0,1,1
2179,0,0,0,0,0
2180,0,0,0,0,0
2181,1,1,1,1,1
2182,0,0,0,0,0
2183,1,1,1,1,1
2184,1,1,1,1,1
2185,0,0,0,0,1
2186,1,1,1,1,1
2187,1,1,1,1,1
2188,1,1,1,1,1
2189,0,0,0,0,0
2190,1,1,1,1,1
2191,1,1,1,1,1
2192,0,0,0,0,0
2193,1,1,1,1,1
2194,1,1,1,1,1
2195,1,1,1,1,1
2196,0,0,0,0,0
2197,0,0,0,0,0
2198,1,1,1,1,1
2199,1,1,1,1,1
2200,0,0,0,0,0
2201,1,1,1,1,1
2202,1,1,1,1,1
2203,0,0,0,0,0
2204,0,0,0,0,0
2205,1,1,1,1,1
2206,1,1,1,1,1
2207,1,1,1,1,1
2208,0,0,0,0,0
2209,1,1,1,1,1
2210,1,1,1,1,1
2211,0,0,0,0,0
2212,1,1,1,1,1
2213,0,0,0,0,0
2214,0,0,0,0,0
2215,0,0,0,0,0
2216,0,0,0,1,0
2217,0,0,0,1,0
2218,0,0,0,1,0
