,pathname,filename,mfccfeatures,Class
33,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_1m_.wav,1_iO_3.5n_1m_.wav,"[102.2064      95.262856   -34.451504    15.969048   -24.295378
   5.165091   -15.388481    16.118319    -0.92688787  -1.4253968
 -24.326963     6.9116173  -10.0694475   -4.9189143   -7.1109886
  10.454684    -7.2155914   -1.0537244   -9.488089    11.882253
  -1.8125633   -1.0779557  -11.153915    -2.4954662  -12.6737
  -2.0522313   -5.744699     1.7391816   -3.851704     5.07457
   3.8543231    6.0115786   -9.657231     0.60464066  -5.696987
   3.860771    -1.0372795    2.880446     0.14480495   1.4733596 ]",no leak present
34,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_2l_.wav,1_iO_3.5n_2l_.wav,"[-180.20062     110.76618     -29.278376      6.4176474   -30.789509
    4.7160006   -27.62312      13.927403      1.3533949    -4.822418
  -31.274136     14.185923     -6.9674625    -6.703739     -6.970626
   12.552847     -8.611491     -7.0083857    -9.366113     18.424738
    3.738401     -8.584025     -8.614667     -9.542863    -13.446823
   -8.033945     -2.9879053     0.21429563   -0.9861463     6.180618
    9.625676      4.1952457   -13.115078      0.77263474   -6.1396303
    7.2789874    -3.6361773    -0.4401293    -0.4301496    -2.581354  ]",no leak present
35,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_2m_.wav,1_iO_3.5n_2m_.wav,"[ 4.0316013e+01  1.0362917e+02 -2.9980833e+01  1.0596202e+01
 -3.0278532e+01 -7.1057044e-02 -2.4864580e+01  1.3349515e+01
  9.8872688e-03 -3.0970407e+00 -2.9088564e+01  1.2273339e+01
 -6.8745131e+00 -4.8927097e+00 -8.9994431e+00  1.0713785e+01
 -8.2276525e+00 -4.8695207e+00 -1.0603809e+01  1.6521484e+01
  1.7018389e+00 -4.3384929e+00 -9.5204201e+00 -9.5973101e+00
 -1.6156805e+01 -4.8675361e+00 -4.8241839e+00  2.1498764e+00
 -2.4106119e+00  6.7398143e+00  8.7446022e+00  5.6069527e+00
 -1.2923719e+01 -4.5848206e-01 -5.7833180e+00  5.5024390e+00
 -2.2073090e+00 -1.2752159e-01 -2.8776436e+00  7.5959623e-02]",no leak present
36,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_3l_.wav,1_iO_3.5n_3l_.wav,"[-168.33347    121.86344    -30.20577      3.7408228  -28.398708
    8.82756    -25.512156     9.477968     2.5426836   -7.929598
  -33.397274     9.129093   -10.517239   -13.199875    -5.6587195
    3.7212343   -8.216596    -5.35813    -12.994664    15.45792
    4.734554    -8.647474    -6.0087013   -7.5119176  -12.597508
   -6.0293136   -2.105164    -1.8788885   -3.2584672    3.0187364
   10.520029     3.5241957  -10.175531    -0.7603207   -3.0030127
    4.8422775   -2.8912008   -3.271972     0.6137123    2.121331 ]",no leak present
37,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_3m_.wav,1_iO_3.5n_3m_.wav,"[-1.96782703e+01  1.19333145e+02 -3.03324528e+01  1.75537729e+00
 -2.76848927e+01  9.21597862e+00 -2.58631439e+01  8.70128250e+00
  1.27206767e+00 -8.42458344e+00 -3.36583138e+01  9.81544018e+00
 -1.17880659e+01 -1.34105167e+01 -4.50643969e+00  5.38764143e+00
 -8.93079472e+00 -5.44279766e+00 -1.43520937e+01  1.67737274e+01
  4.25606680e+00 -6.53862143e+00 -1.04569931e+01 -8.21023083e+00
 -1.17948980e+01 -3.75795317e+00 -4.35987616e+00 -2.70252681e+00
 -1.22290516e+00  3.51706553e+00  9.25943375e+00  3.11143994e+00
 -1.37133150e+01  6.39446080e-01 -2.33929729e+00  4.25542736e+00
 -3.78644586e+00 -2.98344970e+00  7.96693861e-02  2.50905097e-01]",no leak present
38,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_4l_.wav,1_iO_3.5n_4l_.wav,"[-185.15118    109.47114    -29.707592     8.183055   -30.446966
    3.612511   -29.067898    13.654332    -4.6921296   -7.0471554
  -31.398783    12.852809   -10.907989   -12.494573    -6.92581
   10.569304    -9.216318    -4.6707764   -9.470783    16.46658
    2.4687066  -10.187066    -9.0617285   -7.3792734   -9.677192
   -4.733081    -2.8883846   -1.6418241   -3.7017367    4.2181115
    9.463729    10.452335    -8.627996     2.4381013   -7.092408
    3.2059107   -6.5973577   -3.1777494    1.4783193    2.1337914]",no leak present
39,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_3.5n_4m_.wav,1_iO_3.5n_4m_.wav,"[ 46.02433    99.5661    -29.810135   10.07992   -28.012756    1.3561064
 -28.192635   10.297581   -2.6408243  -3.1262534 -29.082073   11.602067
 -11.080818   -8.410938  -10.54788     9.698321   -8.300476   -4.875078
  -6.97018    19.789808    1.7695643  -9.494873  -12.56033    -6.810489
  -7.4433527  -0.6799742  -3.9503522  -2.186445   -6.5922275   6.0610275
   7.6759043  11.108086   -9.275914    3.4227495  -6.746672    7.1320314
  -6.9357643  -2.1313329   0.6638944   1.8954301]",no leak present
40,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_1l_.wav,1_iO_4.0n_1l_.wav,"[-134.06274     114.4126      -26.572855      5.3029537   -29.48296
    5.1733227   -19.637491     16.708633      5.4411197   -10.116723
  -32.973446     12.949361    -11.345923    -10.8743725    -5.32615
    7.763221     -6.1125226    -4.7790856   -12.540756     10.05446
    1.2514277   -10.472196     -8.725847     -9.70236     -14.89644
   -4.982686     -4.5657315    -6.153582     -2.8665524     4.3006954
    7.323815      3.2176425    -9.598349     -0.7530268    -4.463783
    3.2238395    -2.0617273     0.44028598    0.7478458     0.9534446 ]",no leak present
41,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_1m_.wav,1_iO_4.0n_1m_.wav,"[ 1.0125640e+02  9.5701691e+01 -3.4226402e+01  1.5522212e+01
 -2.4880783e+01  4.8553605e+00 -1.3552603e+01  1.7169668e+01
 -2.3025808e+00 -2.3525584e+00 -2.2904739e+01  6.9790182e+00
 -1.0741129e+01 -3.5786755e+00 -5.6308727e+00  9.7761345e+00
 -8.3322639e+00 -9.3407279e-01 -8.5632868e+00  1.0791379e+01
 -2.9219961e+00 -1.1810480e+00 -1.0344682e+01 -2.5937855e+00
 -1.3827968e+01 -1.3776127e+00 -5.7492805e+00  1.5141026e+00
 -4.6663680e+00  5.7074633e+00  3.9751151e+00  4.5567861e+00
 -8.3975544e+00  1.8722601e+00 -4.8494539e+00  3.7044177e+00
 -8.5798562e-01  4.2704000e+00 -9.7780526e-02  1.3986082e+00]",no leak present
42,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_2l_.wav,1_iO_4.0n_2l_.wav,"[-179.97827     112.1755      -27.455338      6.306356    -31.594164
    3.5205467   -25.536295     14.5246725     0.9765627    -6.580205
  -29.445438     13.517738     -7.839791     -6.470765     -5.7503357
   11.84943      -9.453933     -8.255491     -8.153308     16.705414
    2.305399     -7.1191       -7.5951424    -9.894656    -13.909302
   -7.236541     -2.492754     -0.2615626    -1.2874045     6.808956
   10.087684      2.388972    -11.442013      1.1833354    -4.8238235
    6.332854     -4.0021563     1.1437106    -0.99895495   -3.3470118 ]",no leak present
43,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_2m_.wav,1_iO_4.0n_2m_.wav,"[ 41.29276    105.09935    -28.948795    10.666709   -31.001183
  -0.9052042  -22.410261    14.328474    -0.8917592   -4.3085823
 -27.218073    11.982187    -8.091367    -4.0176206   -7.5229936
   9.8729725   -9.02826     -5.679292    -9.283854    14.850189
   0.5962455   -3.2960434   -8.306643    -9.548916   -16.509407
  -3.7530851   -4.3778925    1.965061    -2.738476     7.645917
   9.1071415    3.976779   -11.493234     0.9401138   -5.113159
   4.7686534   -2.5826154    1.4749249   -2.8419602   -0.66065675]",no leak present
44,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_3l_.wav,1_iO_4.0n_3l_.wav,"[-1.6865903e+02  1.2336762e+02 -2.9464760e+01  3.9113271e+00
 -3.0258778e+01  8.2983456e+00 -2.3370359e+01  1.0777804e+01
  1.7928042e+00 -9.3340807e+00 -3.2350830e+01  9.6192942e+00
 -1.1391206e+01 -1.1989048e+01 -4.7634487e+00  3.7894228e+00
 -9.3360167e+00 -6.2939868e+00 -1.1814015e+01  1.4430412e+01
  3.0396571e+00 -7.4508233e+00 -5.4910040e+00 -7.8831687e+00
 -1.3920152e+01 -5.2885370e+00 -2.6697245e+00 -2.4422224e+00
 -4.6486897e+00  3.9581103e+00  1.0705271e+01  2.7444685e+00
 -9.3753681e+00  1.9554064e-01 -2.0009632e+00  4.8274784e+00
 -2.5551205e+00 -1.5605044e+00  1.3980706e-02  1.6718874e+00]",no leak present
45,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_3m_.wav,1_iO_4.0n_3m_.wav,"[-20.212408   120.790695   -29.43468      1.8981208  -29.609509
   8.831562   -23.566826     9.992025     0.5143374   -9.856946
 -32.266617     9.800361   -12.645126   -11.830324    -3.576833
   4.8818107   -9.905818    -6.1872025  -12.8678875   15.564624
   2.6185184   -5.175807   -10.161785    -8.631714   -12.719186
  -2.9775305   -5.2499995   -2.9577053   -2.5481472    4.3770466
   9.391231     2.1339083  -12.334037     1.666798    -1.7139696
   4.1137724   -3.5303571   -1.1962277   -0.32225013  -0.22107546]",no leak present
46,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_4l_.wav,1_iO_4.0n_4l_.wav,"[-185.0746     110.42202    -28.15712      8.332271   -31.350609
    2.654348   -26.600294    14.082738    -4.90973     -8.585976
  -29.606434    12.00729    -11.018166   -11.790317    -5.393278
   10.29416     -9.848433    -5.9538565   -8.668042    14.379953
    1.0832013   -8.794942    -8.549537    -7.765484   -10.529763
   -4.388081    -2.5830326   -2.1933262   -4.04396      5.2036314
   10.260371     8.977267    -7.0496736    2.6659157   -5.538134
    2.9311156   -6.409674    -1.0726286    1.0726255    1.3149563]",no leak present
47,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.0n_4m_.wav,1_iO_4.0n_4m_.wav,"[ 45.765026   102.5093     -29.044455     9.948552   -28.739676
   0.8518002  -26.216818    11.600038    -3.309945    -4.658149
 -28.058937    11.175297   -12.104103    -7.5512505   -9.201915
   9.324433    -9.727541    -5.601358    -5.679189    17.482635
   0.9202609   -8.937925   -11.927416    -6.920471    -8.731542
   0.17858867  -3.4360883   -2.6220713   -6.933387     7.1350403
   8.141682     9.789089    -7.7477555    4.415133    -6.031402
   6.833837    -7.175718    -0.19929872   0.34269434   0.9864332 ]",no leak present
48,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_1l_.wav,1_iO_4.5n_1l_.wav,"[-1.3443292e+02  1.1326784e+02 -2.4099890e+01  6.5657616e+00
 -2.8775187e+01  6.3117929e+00 -2.0250702e+01  1.6056391e+01
  6.3265367e+00 -6.3520169e+00 -3.4290165e+01  1.1840708e+01
 -1.0488778e+01 -9.6184902e+00 -5.6825233e+00  9.1763763e+00
 -3.9190230e+00 -2.6957974e+00 -1.4376401e+01  1.0626021e+01
  4.8217149e+00 -9.8188219e+00 -8.7616482e+00 -7.6252584e+00
 -1.4763887e+01 -4.9199481e+00 -3.3122034e+00 -3.5786493e+00
 -1.8472288e+00  4.5056205e+00  6.2554550e+00  4.3018632e+00
 -9.3080692e+00  1.1439266e-01 -4.4243393e+00  2.4403043e+00
 -1.6911136e+00 -7.9140997e-01  4.0119639e-01  2.1649005e+00]",no leak present
49,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_1m_.wav,1_iO_4.5n_1m_.wav,"[100.3782      97.7181     -32.917397    15.909869   -24.224958
   5.05382    -15.069812    16.580484    -0.94659126  -0.74730307
 -24.771389     6.293131   -10.894729    -3.9905367   -5.917201
  10.785173    -6.764017    -0.6277212  -10.060391    11.308768
  -0.5475891   -0.9155441  -10.810922    -2.167669   -13.843685
  -2.3299866   -5.320481     2.6358082   -3.8551302    5.196958
   3.3106356    4.651989    -8.9443865    1.958549    -4.685015
   3.2751343   -1.6268681    2.3916345   -0.30981746   2.1448784 ]",no leak present
50,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_2l_.wav,1_iO_4.5n_2l_.wav,"[-1.7887770e+02  1.0958945e+02 -2.5042204e+01  5.8121772e+00
 -2.9343809e+01  3.6918857e+00 -2.4677711e+01  1.2137286e+01
  3.1103816e+00 -4.4012785e+00 -2.9025688e+01  1.0907741e+01
 -5.6085515e+00 -7.0931311e+00 -4.0240135e+00  1.2802589e+01
 -6.3025661e+00 -8.1918325e+00 -8.5814362e+00  1.6523220e+01
  6.4539995e+00 -8.3272982e+00 -6.8320737e+00 -8.8534288e+00
 -1.3805442e+01 -8.3645725e+00 -9.6650457e-01  1.2269498e+00
  8.6935747e-01  5.9014907e+00  1.0467593e+01  2.3238840e+00
 -1.0078884e+01  1.0124640e+00 -3.7381222e+00  5.1471543e+00
 -3.0235951e+00 -9.3711722e-01  1.5023126e-01 -3.0047672e+00]",no leak present
51,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_2m_.wav,1_iO_4.5n_2m_.wav,"[ 4.1208515e+01  1.0362527e+02 -2.8375206e+01  1.0849451e+01
 -2.9495552e+01 -1.0649747e-01 -2.3246185e+01  1.2850736e+01
 -2.3603439e-01 -1.9821681e+00 -2.7583685e+01  1.0092578e+01
 -7.2038488e+00 -4.4033637e+00 -6.8693690e+00  1.1033932e+01
 -7.0118065e+00 -5.2092657e+00 -1.0974852e+01  1.5279348e+01
  3.7563312e+00 -3.9007554e+00 -8.8819380e+00 -8.5404577e+00
 -1.6759804e+01 -5.1500654e+00 -3.8368948e+00  3.7906668e+00
 -1.5437750e+00  6.8682380e+00  8.7276716e+00  4.0181751e+00
 -1.0925617e+01  5.6639874e-01 -4.2687931e+00  3.8747191e+00
 -2.5052724e+00 -7.2690070e-01 -2.4153931e+00 -1.8953407e-03]",no leak present
52,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_3l_.wav,1_iO_4.5n_3l_.wav,"[-1.6927243e+02  1.2253770e+02 -2.7353632e+01  5.1589222e+00
 -2.9380709e+01  9.3072224e+00 -2.4668369e+01  1.0335983e+01
  2.6941030e+00 -5.6242895e+00 -3.2971603e+01  7.8538656e+00
 -1.0823162e+01 -1.0599984e+01 -5.4107451e+00  5.8692255e+00
 -7.4959722e+00 -3.8040204e+00 -1.3035250e+01  1.5304242e+01
  5.6938863e+00 -6.9392467e+00 -5.6538725e+00 -5.9664884e+00
 -1.4199122e+01 -5.1805067e+00 -1.3459601e+00 -3.0761782e-02
 -3.4000378e+00  4.1049409e+00  9.6563749e+00  3.2161076e+00
 -8.6926165e+00  1.1039389e+00 -1.7291262e+00  4.7314606e+00
 -2.8592064e+00 -2.4249585e+00  1.5543315e-01  2.3921294e+00]",no leak present
53,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_3m_.wav,1_iO_4.5n_3m_.wav,"[-2.10568295e+01  1.20037506e+02 -2.77137566e+01  3.44242907e+00
 -2.91657276e+01  9.68303871e+00 -2.53284702e+01  9.52397633e+00
  1.04528320e+00 -6.12255573e+00 -3.35671654e+01  8.20672607e+00
 -1.20007162e+01 -1.10655594e+01 -4.14979506e+00  6.75200462e+00
 -8.14964199e+00 -3.91728401e+00 -1.43252096e+01  1.61190586e+01
  5.09167433e+00 -5.01452065e+00 -1.02868690e+01 -6.52821541e+00
 -1.35444689e+01 -3.23660588e+00 -4.29895115e+00 -3.30434263e-01
 -1.63788950e+00  4.29761648e+00  8.58948898e+00  2.22324920e+00
 -1.19601450e+01  2.65078545e+00 -1.67316914e+00  3.85577726e+00
 -3.63413453e+00 -2.53261089e+00 -9.30455551e-02  5.27240098e-01]",no leak present
54,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_4l_.wav,1_iO_4.5n_4l_.wav,"[-1.8482500e+02  1.0862473e+02 -2.5734106e+01  8.4815865e+00
 -2.9527872e+01  2.9610467e+00 -2.7126055e+01  1.2919119e+01
 -3.0622487e+00 -5.5216484e+00 -2.9794683e+01  1.0093815e+01
 -9.3498402e+00 -1.1053882e+01 -5.0924797e+00  1.1360349e+01
 -7.0643620e+00 -4.6763444e+00 -9.0005217e+00  1.4779658e+01
  4.5064597e+00 -9.4058123e+00 -7.6381717e+00 -5.9662614e+00
 -1.0262710e+01 -4.9930086e+00 -1.7032889e+00 -2.7586643e-02
 -2.9199224e+00  3.8314152e+00  1.0502472e+01  9.3302116e+00
 -6.2547326e+00  2.7518256e+00 -5.0664496e+00  1.8593569e+00
 -5.9501758e+00 -3.0764267e+00  1.3732730e+00  1.7249634e+00]",no leak present
55,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_4.5n_4m_.wav,1_iO_4.5n_4m_.wav,"[ 44.331074   101.72257    -27.535332    10.633676   -28.667816
   1.4007362  -28.221111    11.101295    -2.188534    -1.7342112
 -29.757425    10.181082   -11.407479    -7.572084    -9.33485
  10.524529    -7.95178     -4.4014845   -7.125983    18.027985
   3.235499    -9.372799   -11.711304    -5.277245    -9.43619
  -0.737753    -2.9263353   -1.1346304   -6.7592425    6.4857597
   7.031377    10.536415    -7.883611     4.735272    -6.318865
   6.060326    -7.1587315   -2.1936436    0.10807781   1.402261  ]",no leak present
56,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_5.0n_1l_.wav,1_iO_5.0n_1l_.wav,"[-1.4409929e+02  1.1721281e+02 -2.3436085e+01  4.5193954e+00
 -2.8371296e+01  8.3951435e+00 -1.5797815e+01  1.7261503e+01
 -1.3477132e+00 -1.0553274e+01 -2.9932247e+01  1.3739874e+01
 -1.1402180e+01 -9.6967163e+00 -5.0491138e+00  9.4301758e+00
 -6.2848206e+00 -3.7418807e+00 -1.2533214e+01  5.3364658e+00
 -2.8759613e+00 -8.7673311e+00 -8.0629272e+00 -8.1423483e+00
 -1.5320417e+01 -4.6551657e+00 -3.0334978e+00 -3.4464343e+00
 -4.7991290e+00  7.0941787e+00  1.1853172e+01  1.4003547e+00
 -1.0891355e+01 -9.4386011e-02 -4.7078071e+00  2.3845348e+00
 -4.0548868e+00 -3.6908183e-01 -5.5829328e-01 -2.2817388e+00]",no leak present
57,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_5.0n_1m_.wav,1_iO_5.0n_1m_.wav,"[ 92.06429   102.56629   -32.833565   15.422581  -23.637648    8.085712
 -11.579746   16.101791   -5.6001687  -3.8378754 -22.478561    8.291517
 -10.906959   -4.094879   -5.284545   10.890706   -7.1640143  -2.151499
  -9.274782    7.4718895  -6.7308106  -1.9936886  -8.937726   -2.7736251
 -15.093532   -2.3348765  -4.608842    2.2992446  -4.8988333   7.9155354
   8.231572    3.686997   -9.705739    2.128133   -4.97218     2.787001
  -3.3179293   2.75471    -1.1751825  -1.9961197]",no leak present
58,C:\Users\Chandhinii.B\Desktop\Electrical engineering course\Winter semester 2022\Ferdinand steinbeis institute\AI\Dataset\tubeleak\hydr\1\1_iO_5.0n_2l_.wav,1_iO_5.0n_2l_.wav,"[-1.9030756e+02  1.1768409e+02 -2.2496624e+01  4.1894445e+00
 -3.4433834e+01  5.7298279e+00 -2.0558134e+01  1.5511082e+01
 -2.2027092e+00 -6.9714961e+00 -2.7140188e+01  1.5140997e+01
 -1.0372147e+01 -8.3953552e+00 -6.2545018e+00  1.2433532e+01
 -9.5612774e+00 -5.3927355e+00 -6.4714956e+00  1.4167283e+01
 -2.9654518e-01 -6.6923757e+00 -5.8503532e+00 -8.2933006e+00
 -1.4811914e+01 -6.4257650e+00 -5.9330978e+00  2.3612584e-01
 -1.9370944e+00  9.0857334e+00  1.1146358e+01 -1.7825770e+00
 -1.3621797e+01  6.6470248e-01 -4.3267341e+00  6.0598135e+00
 -2.0105169e+00  2.3901207e+00 -6.9596790e-02 -3.6567130e+00]",no leak present
